Fleetio ID,Vehicle Name,Date,Meter Type,Meter Value,Meter Unit,Void,Auto Void Reason,Meter Source,Created On (Pacific Time (US & Canada)),Updated On (Pacific Time (US & Canada)),Vehicle Group,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Trim,Vehicle Type,Vehicle Status,Vehicle VIN/SN,Date Rental Rates Updated,Rental Rate Description,Hourly Rental Rate,Daily Rental Rate,Weekly Rental Rate,Monthly Rental Rate,Drain Plug Size,Napa Oil Filter (capacity),Napa Fuel Filter,NAPA Air Filter (Outer),NAPA Air Filter (Inner),NAPA Fuel/Water Separator,NAPA Coolant Filter,NAPA Hydraulic Filter,NAPA Transmission Filter,NAPA Fan Belt,NAPA AC Belt,Antifreeze,Cost to Replace,Sold Price,Sold Date
1150771243,DZ4,03/03/2026,Primary,4454.0,hr,FALSE,,Service Entry #45751510,03/03/2026 09:42:07 AM,03/03/2026 09:42:07 AM,,2015,Caterpillar,D6K2 XLT,,Bulldozer,Active,WMR00849,,"","","","","","","","","","","","","","","","","","","",
1150771242,DZ4,03/03/2026,Primary,4454.0,hr,FALSE,,Work Order #84,03/03/2026 09:42:07 AM,03/03/2026 09:42:07 AM,,2015,Caterpillar,D6K2 XLT,,Bulldozer,Active,WMR00849,,"","","","","","","","","","","","","","","","","","","",
1142450219,DZ4,02/18/2026,Primary,4454.0,hr,FALSE,,Work Order #84,02/23/2026 12:20:34 PM,02/23/2026 12:20:34 PM,,2015,Caterpillar,D6K2 XLT,,Bulldozer,Active,WMR00849,,"","","","","","","","","","","","","","","","","","","",
1122301216,SUV1,02/03/2026,Primary,131434.0,hr,FALSE,,Purchase Detail #2425082,02/03/2026 11:58:06 AM,02/03/2026 11:58:06 AM,,2013,Toyota,Sequoia,,Pickup Truck,Active,5TDDW5G14DS085875,,"","","","","","","","","","","","","","","","","","","",
1118668049,EX13,01/30/2026,Primary,3471.9,hr,FALSE,,Manual,01/30/2026 09:53:18 AM,01/30/2026 09:53:18 AM,,2016,Hitachi,ZX135,,Excavator,Active,HCMDAEA1K00097613,,"","","","","","","","","","","","","","","","","","","",
1118667755,ME7,01/30/2026,Primary,5032.3,hr,FALSE,,Manual,01/30/2026 09:52:06 AM,01/30/2026 09:52:06 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
1118667378,WL3,01/30/2026,Primary,12328.3,hr,FALSE,,Manual,01/30/2026 09:51:05 AM,01/30/2026 09:51:05 AM,,2008,John Deere,544J,,Wheel Loader,Active,DW544JZ619585,,"",$187.00,$748.00,"$3,019.00","$8,738.00","",7750S,"3248, 3977, 3978",600104,"","","","","","","","","","",
1118667181,EX11,01/30/2026,Primary,3365.7,hr,FALSE,,Manual,01/30/2026 09:50:02 AM,01/30/2026 09:50:02 AM,,2018,Caterpillar,320GC,,Excavator,Active,CAT320GCKKTN00183,,"","","","","","","","","","","","","","","","","","","",
1118666789,BH1,01/30/2026,Primary,4377.4,hr,FALSE,,Manual,01/30/2026 09:48:26 AM,01/30/2026 09:48:26 AM,,2007,Caterpillar,420E,,Backhoe,Active,CAT0420ECHLS04735,,"",$92.00,$365.00,"$1,351.00","$4,043.00","",1459,3609,9108,9109,"","","","","","","","","",
1118666398,WL5,01/30/2026,Primary,3610.8,hr,FALSE,,Manual,01/30/2026 09:46:54 AM,01/30/2026 09:46:54 AM,,2011,Caterpillar,289C,,Wheel Loader,Active,CAT0289CVJMP01979,,"",$56.25,$225.00,$875.00,"$2,615.00","",7106,600053,6562,"","","","","","","","","","",
1118666040,RL6,01/30/2026,Primary,3087.7,hr,TRUE,,Manual,01/30/2026 09:45:22 AM,01/30/2026 09:45:22 AM,,2008,Caterpillar,CS56,,Roller,Active,C5S00381,,"",$131.00,$525.00,"$2,090.00","$6,270.00","",7325,"3606, 3076",9783,9782,326-1644,"",(2) 1G-8878,"","","","","","",
1118665446,DZ4,01/30/2026,Primary,4452.3,hr,FALSE,,Manual,01/30/2026 09:42:33 AM,01/30/2026 09:42:33 AM,,2015,Caterpillar,D6K2 XLT,,Bulldozer,Active,WMR00849,,"","","","","","","","","","","","","","","","","","","",
1118664838,EX12,01/30/2026,Primary,5388.1,hr,FALSE,,Manual,01/30/2026 09:40:02 AM,01/30/2026 09:40:02 AM,,2016,Caterpillar,325FL CR,,Excavator,Active,CAT0325FEXAA00419,,"","","","","","","","","","","","","","","","","","","",
1115476099,PU3,01/27/2026,Primary,227971.0,mi,FALSE,,Vehicle Assignment #9614562,01/27/2026 06:47:11 AM,05/13/2026 01:22:30 PM,Fleet,2007,GMC,Sierra 1500,SLT,Pickup,Sold,3GTEK13M27G521148,,"","",$175.00,$515.00,"$1,218.00",13mm,"","","","","","","","","","","","","$5,300.00",05/12/2026
1115472886,RL5,01/27/2026,Primary,4138.0,hr,FALSE,,Manual,01/27/2026 06:39:36 AM,01/27/2026 06:39:36 AM,,2012,Sakai,SV510TF-III,,Roller,Active,VSV21-10204,,"",$131.00,$525.00,"$2,090.00","$6,270.00","",7182,"3732, 3682",2330,2331,"","","","","","","","","",
1142454823,BH4,01/23/2026,Primary,5417.0,hr,FALSE,,Work Order #85,02/23/2026 12:29:46 PM,02/23/2026 12:29:46 PM,,2006,John Deere,310SG,,Backhoe,Active,TO310SG960924,,"",$77.50,$310.00,"$1,220.00","$3,660.00","",7750S - 3.25 Gal,3668,6562,6569,"","",7624,7201,"","","","","",
1112124852,BH4,01/23/2026,Primary,5417.0,hr,FALSE,,Manual,01/23/2026 01:35:10 PM,01/23/2026 01:35:10 PM,,2006,John Deere,310SG,,Backhoe,Active,TO310SG960924,,"",$77.50,$310.00,"$1,220.00","$3,660.00","",7750S - 3.25 Gal,3668,6562,6569,"","",7624,7201,"","","","","",
1105416772,ST6,01/16/2026,Primary,107705.0,mi,FALSE,,Manual,01/16/2026 12:18:36 PM,01/16/2026 12:18:36 PM,Fleet,2016,Ford,F-550 Super Duty,4WD Crew Cab,Service Truck,Active,1FD0W5HT9GED17018,,"","","","","","","","","","","","","","","","","","","",
1105327328,ST5,01/16/2026,Primary,196569.0,mi,FALSE,,Manual,01/16/2026 09:18:24 AM,01/16/2026 09:18:24 AM,Fleet,2011,RAM,5500,,Service Truck,Active,3D6WU7CL4BG500622,,"",$102.00,$415.00,"$1,680.00","$5,032.00","",7620,"","","","","","","","","","","","",
1105327164,ST4,01/16/2026,Primary,150036.0,mi,FALSE,,Manual,01/16/2026 09:17:38 AM,01/16/2026 09:17:38 AM,Fleet,2017,Ford,F-450 Super Duty,,Service Truck,Active,1FD0W4HT2HED69098,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","","","","","","","","","","","","","",
1105324313,DZ4,01/16/2026,Primary,4394.0,hr,FALSE,,Manual,01/16/2026 09:06:49 AM,01/16/2026 09:06:49 AM,,2015,Caterpillar,D6K2 XLT,,Bulldozer,Active,WMR00849,,"","","","","","","","","","","","","","","","","","","",
1105323976,RL6,01/16/2026,Primary,3269.0,hr,FALSE,,Manual,01/16/2026 09:05:44 AM,01/16/2026 09:05:44 AM,,2008,Caterpillar,CS56,,Roller,Active,C5S00381,,"",$131.00,$525.00,"$2,090.00","$6,270.00","",7325,"3606, 3076",9783,9782,326-1644,"",(2) 1G-8878,"","","","","","",
1105322410,EX11,01/16/2026,Primary,3293.0,hr,FALSE,,Manual,01/16/2026 09:01:54 AM,01/16/2026 09:01:54 AM,,2018,Caterpillar,320GC,,Excavator,Active,CAT320GCKKTN00183,,"","","","","","","","","","","","","","","","","","","",
1105321449,EX12,01/16/2026,Primary,5341.0,hr,FALSE,,Manual,01/16/2026 09:00:52 AM,01/16/2026 09:00:52 AM,,2016,Caterpillar,325FL CR,,Excavator,Active,CAT0325FEXAA00419,,"","","","","","","","","","","","","","","","","","","",
1105320880,BH1,01/16/2026,Primary,4371.0,hr,FALSE,,Manual,01/16/2026 08:59:13 AM,01/16/2026 08:59:13 AM,,2007,Caterpillar,420E,,Backhoe,Active,CAT0420ECHLS04735,,"",$92.00,$365.00,"$1,351.00","$4,043.00","",1459,3609,9108,9109,"","","","","","","","","",
1105320568,ME5,01/16/2026,Primary,5795.0,hr,FALSE,,Manual,01/16/2026 08:58:00 AM,01/16/2026 08:58:00 AM,,2018,Caterpillar,308E2 CRCB,,Mini Excavator,Active,0FJX10204,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",9462,9463 / CAT 415-2593,"","","","","","","","","","",
1105320311,WL5,01/16/2026,Primary,3604.0,hr,FALSE,,Manual,01/16/2026 08:56:45 AM,01/16/2026 08:56:45 AM,,2011,Caterpillar,289C,,Wheel Loader,Active,CAT0289CVJMP01979,,"",$56.25,$225.00,$875.00,"$2,615.00","",7106,600053,6562,"","","","","","","","","","",
1105319897,ME7,01/16/2026,Primary,5031.0,hr,FALSE,,Manual,01/16/2026 08:55:01 AM,01/16/2026 08:55:01 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
1105319695,WL3,01/16/2026,Primary,12277.0,hr,FALSE,,Manual,01/16/2026 08:54:01 AM,01/16/2026 08:54:01 AM,,2008,John Deere,544J,,Wheel Loader,Active,DW544JZ619585,,"",$187.00,$748.00,"$3,019.00","$8,738.00","",7750S,"3248, 3977, 3978",600104,"","","","","","","","","","",
1081039962,FL6,12/29/2025,Primary,4615.0,hr,FALSE,,Manual,12/29/2025 12:49:29 PM,12/29/2025 12:49:29 PM,,2010,Skytrak,10054,,Forklift,Active,160039212,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,"3732, 3682","","","","","","","","","","","",
1081039878,FL6,12/29/2025,Primary,4615.0,hr,FALSE,,Manual,12/29/2025 12:49:11 PM,12/29/2025 12:49:11 PM,,2010,Skytrak,10054,,Forklift,Active,160039212,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,"3732, 3682","","","","","","","","","","","",
1071934467,ME7,12/21/2025,Primary,4977.0,hr,FALSE,,Service Entry #43528380,12/21/2025 07:33:16 AM,12/21/2025 07:33:16 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
1071934466,ME7,12/21/2025,Primary,4977.0,hr,FALSE,,Work Order #74,12/21/2025 07:33:15 AM,12/21/2025 07:33:15 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
1184234315,PU10,12/08/2025,Primary,35051.0,mi,FALSE,,Service Entry #46931822,03/30/2026 03:34:42 PM,03/30/2026 03:34:42 PM,Fleet,2024,Toyota,Tundra,Capstone HV,Pickup,Active,5TFVC5DB6RX056048,,"","","","","","","","","","","","","","","","","","","",
1057143833,ST5,12/05/2025,Primary,195065.0,mi,FALSE,,Manual,12/05/2025 10:24:12 AM,12/05/2025 10:24:12 AM,Fleet,2011,RAM,5500,,Service Truck,Active,3D6WU7CL4BG500622,,"",$102.00,$415.00,"$1,680.00","$5,032.00","",7620,"","","","","","","","","","","","",
1057143793,ST5,12/05/2025,Primary,195065.0,mi,FALSE,,Manual,12/05/2025 10:23:57 AM,12/05/2025 10:23:57 AM,Fleet,2011,RAM,5500,,Service Truck,Active,3D6WU7CL4BG500622,,"",$102.00,$415.00,"$1,680.00","$5,032.00","",7620,"","","","","","","","","","","","",
1052899882,FL5,12/01/2025,Primary,7989.0,hr,FALSE,"",Work Order #76,12/01/2025 06:32:47 AM,12/01/2025 07:42:46 AM,,2013,JLG,G12-55A,,Forklift,Active,160048663,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,Fleetguard FF 63009,AF55021,AF55312,"","","","","","","","","",
1049222948,PU8,11/26/2025,Primary,87911.0,mi,FALSE,,Service Entry #42830583,11/26/2025 12:20:52 PM,11/26/2025 12:20:52 PM,Fleet,2016,Ford,Transit Van,T350 XLT,Pickup,Active,1FBZX2ZM4GKA57261,,"","",$150.00,$441.00,"$1,044.00","","","","","","","","","","","","","","",
1049222946,PU8,11/26/2025,Primary,87911.0,mi,FALSE,,Work Order #75,11/26/2025 12:20:51 PM,11/26/2025 12:20:51 PM,Fleet,2016,Ford,Transit Van,T350 XLT,Pickup,Active,1FBZX2ZM4GKA57261,,"","",$150.00,$441.00,"$1,044.00","","","","","","","","","","","","","","",
1049203741,PU8,11/26/2025,Primary,87911.0,mi,FALSE,,Work Order #75,11/26/2025 11:10:34 AM,11/26/2025 11:10:34 AM,Fleet,2016,Ford,Transit Van,T350 XLT,Pickup,Active,1FBZX2ZM4GKA57261,,"","",$150.00,$441.00,"$1,044.00","","","","","","","","","","","","","","",
1049203059,PU8,11/26/2025,Primary,87911.0,mi,FALSE,,Manual,11/26/2025 11:08:52 AM,11/26/2025 11:08:52 AM,Fleet,2016,Ford,Transit Van,T350 XLT,Pickup,Active,1FBZX2ZM4GKA57261,,"","",$150.00,$441.00,"$1,044.00","","","","","","","","","","","","","","",
1049201737,EX13,11/26/2025,Primary,3427.0,hr,FALSE,,Manual,11/26/2025 11:04:25 AM,11/26/2025 11:04:25 AM,,2016,Hitachi,ZX135,,Excavator,Active,HCMDAEA1K00097613,,"","","","","","","","","","","","","","","","","","","",
1042608106,ME7,11/19/2025,Primary,4977.0,hr,FALSE,,Work Order #74,11/19/2025 07:33:18 AM,11/19/2025 07:33:18 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
1042580768,SW2,11/19/2025,Primary,935.0,hr,TRUE,,Service Entry #42625122,11/19/2025 06:55:36 AM,11/19/2025 06:55:36 AM,,2000,Laymore,8HC,,Sweeper,Active,27499-004,,"",$50.00,$200.00,$800.00,"$2,400.00","","",3390,"","","","","","","","","","","",
1042575375,ME7,11/19/2025,Primary,4977.0,hr,FALSE,,Manual,11/19/2025 06:44:24 AM,11/19/2025 06:44:24 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
1040745429,ME5,11/17/2025,Primary,5743.0,hr,FALSE,,Service Entry #42572139,11/17/2025 01:52:01 PM,11/17/2025 01:52:01 PM,,2018,Caterpillar,308E2 CRCB,,Mini Excavator,Active,0FJX10204,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",9462,9463 / CAT 415-2593,"","","","","","","","","","",
1040745428,ME5,11/17/2025,Primary,5743.0,hr,FALSE,,Work Order #68,11/17/2025 01:52:01 PM,11/17/2025 01:52:01 PM,,2018,Caterpillar,308E2 CRCB,,Mini Excavator,Active,0FJX10204,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",9462,9463 / CAT 415-2593,"","","","","","","","","","",
1036174957,EX12,11/12/2025,Primary,5234.0,hr,FALSE,,Manual,11/12/2025 09:03:14 AM,11/12/2025 09:03:14 AM,,2016,Caterpillar,325FL CR,,Excavator,Active,CAT0325FEXAA00419,,"","","","","","","","","","","","","","","","","","","",
1035207480,BH4,11/11/2025,Primary,5218.0,hr,TRUE,,Service Entry #42420391,11/11/2025 11:08:14 AM,11/11/2025 11:08:14 AM,,2006,John Deere,310SG,,Backhoe,Active,TO310SG960924,,"",$77.50,$310.00,"$1,220.00","$3,660.00","",7750S - 3.25 Gal,3668,6562,6569,"","",7624,7201,"","","","","",
1035207479,BH4,11/11/2025,Primary,5218.0,hr,TRUE,,Work Order #42,11/11/2025 11:08:14 AM,11/11/2025 11:08:14 AM,,2006,John Deere,310SG,,Backhoe,Active,TO310SG960924,,"",$77.50,$310.00,"$1,220.00","$3,660.00","",7750S - 3.25 Gal,3668,6562,6569,"","",7624,7201,"","","","","",
1035191897,DT2,11/11/2025,Primary,531678.0,mi,FALSE,,Service Entry #42418315,11/11/2025 10:15:17 AM,11/11/2025 10:15:17 AM,Fleet,2006,Kenworth,T800,,Dump Truck,Active,1NKDXB0X76R138191,,"",$124.00,$497.00,"$1,980.00","$6,270.00","","","","","","","","","","","","","","",
1035191896,DT2,11/11/2025,Primary,531678.0,mi,FALSE,,Work Order #69,11/11/2025 10:15:16 AM,11/11/2025 10:15:16 AM,Fleet,2006,Kenworth,T800,,Dump Truck,Active,1NKDXB0X76R138191,,"",$124.00,$497.00,"$1,980.00","$6,270.00","","","","","","","","","","","","","","",
1040745481,RL8,11/05/2025,Primary,732.0,hr,TRUE,,Service Entry #42572145,11/17/2025 01:52:15 PM,11/17/2025 01:52:15 PM,,2011,HAMM,HD12,,Roller,Active,H2001478,,"","","","","","","","","","","","","","","","","","","",
1029621058,RL8,11/05/2025,Primary,732.0,hr,TRUE,,Work Order #70,11/05/2025 10:30:43 AM,11/05/2025 10:30:43 AM,,2011,HAMM,HD12,,Roller,Active,H2001478,,"","","","","","","","","","","","","","","","","","","",
1029621057,RL8,11/05/2025,Primary,732.0,hr,TRUE,,Work Order #70,11/05/2025 10:30:43 AM,11/05/2025 10:30:43 AM,,2011,HAMM,HD12,,Roller,Active,H2001478,,"","","","","","","","","","","","","","","","","","","",
1029620301,RL8,11/05/2025,Primary,732.0,hr,FALSE,,Manual,11/05/2025 10:27:35 AM,11/05/2025 10:27:35 AM,,2011,HAMM,HD12,,Roller,Active,H2001478,,"","","","","","","","","","","","","","","","","","","",
1029619875,DT2,11/05/2025,Primary,531678.0,mi,FALSE,,Work Order #69,11/05/2025 10:26:08 AM,11/05/2025 10:26:08 AM,Fleet,2006,Kenworth,T800,,Dump Truck,Active,1NKDXB0X76R138191,,"",$124.00,$497.00,"$1,980.00","$6,270.00","","","","","","","","","","","","","","",
1029613831,ME5,11/05/2025,Primary,5743.0,hr,FALSE,,Work Order #68,11/05/2025 10:11:16 AM,11/05/2025 10:11:16 AM,,2018,Caterpillar,308E2 CRCB,,Mini Excavator,Active,0FJX10204,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",9462,9463 / CAT 415-2593,"","","","","","","","","","",
1016696418,WL5,10/22/2025,Primary,3570.0,hr,FALSE,,Service Entry #41854140,10/22/2025 01:29:00 PM,10/22/2025 01:29:00 PM,,2011,Caterpillar,289C,,Wheel Loader,Active,CAT0289CVJMP01979,,"",$56.25,$225.00,$875.00,"$2,615.00","",7106,600053,6562,"","","","","","","","","","",
1016696417,WL5,10/22/2025,Primary,3570.0,hr,FALSE,,Work Order #64,10/22/2025 01:29:00 PM,10/22/2025 01:29:00 PM,,2011,Caterpillar,289C,,Wheel Loader,Active,CAT0289CVJMP01979,,"",$56.25,$225.00,$875.00,"$2,615.00","",7106,600053,6562,"","","","","","","","","","",
1010293860,WL5,10/09/2025,Primary,3570.0,hr,FALSE,,Work Order #64,10/15/2025 12:39:59 PM,10/15/2025 12:39:59 PM,,2011,Caterpillar,289C,,Wheel Loader,Active,CAT0289CVJMP01979,,"",$56.25,$225.00,$875.00,"$2,615.00","",7106,600053,6562,"","","","","","","","","","",
991929418,RL6,09/24/2025,Primary,3020.0,hr,TRUE,,Manual,09/24/2025 11:03:43 AM,09/24/2025 11:03:43 AM,,2008,Caterpillar,CS56,,Roller,Active,C5S00381,,"",$131.00,$525.00,"$2,090.00","$6,270.00","",7325,"3606, 3076",9783,9782,326-1644,"",(2) 1G-8878,"","","","","","",
991929371,RL6,09/24/2025,Primary,3020.0,hr,TRUE,,Manual,09/24/2025 11:03:32 AM,09/24/2025 11:03:32 AM,,2008,Caterpillar,CS56,,Roller,Active,C5S00381,,"",$131.00,$525.00,"$2,090.00","$6,270.00","",7325,"3606, 3076",9783,9782,326-1644,"",(2) 1G-8878,"","","","","","",
991928401,BH1,09/24/2025,Primary,4355.0,hr,FALSE,,Manual,09/24/2025 11:00:46 AM,09/24/2025 11:00:46 AM,,2007,Caterpillar,420E,,Backhoe,Active,CAT0420ECHLS04735,,"",$92.00,$365.00,"$1,351.00","$4,043.00","",1459,3609,9108,9109,"","","","","","","","","",
991927104,SW2,09/24/2025,Primary,934.0,hr,FALSE,,Manual,09/24/2025 10:57:22 AM,09/24/2025 10:57:22 AM,,2000,Laymore,8HC,,Sweeper,Active,27499-004,,"",$50.00,$200.00,$800.00,"$2,400.00","","",3390,"","","","","","","","","","","",
991926972,WL1,09/24/2025,Primary,14369.0,hr,FALSE,,Manual,09/24/2025 10:56:59 AM,09/24/2025 10:56:59 AM,,2008,John Deere,624J,,Wheel Loader,Active,DW624JZ617237,,"",$187.00,$748.00,"$3,019.00","$8,738.00","",7750S - 6 Gal,3977 / 3978,6922,6923,"","","","","","","","","",
991926800,ME5,09/24/2025,Primary,5721.0,hr,FALSE,,Manual,09/24/2025 10:56:34 AM,09/24/2025 10:56:34 AM,,2018,Caterpillar,308E2 CRCB,,Mini Excavator,Active,0FJX10204,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",9462,9463 / CAT 415-2593,"","","","","","","","","","",
991926725,SW4,09/24/2025,Primary,1141.0,hr,FALSE,,Manual,09/24/2025 10:56:07 AM,09/24/2025 10:56:07 AM,,2018,Laymore,SM300,8' Towable Ride-on Broom Street Sweeper,Sweeper,Active,Serial 39089,,"","","","","","","","","","","","","","","","","","","",
991926585,WT1,09/24/2025,Primary,18287.0,mi,FALSE,,Manual,09/24/2025 10:55:35 AM,09/24/2025 10:55:35 AM,Fleet,2001,International,4700,,Water Truck,Active,1HTSCABN81H343644,,"",$101.00,$402.00,"$1,486.00","$4,447.00","",1734,3817,"","","","","","","","","","","",
991926227,BL5,09/24/2025,Primary,1533.0,hr,FALSE,,Manual,09/24/2025 10:54:32 AM,09/24/2025 10:54:32 AM,,2014,JLG,450AJ,,Articulated Boom Lift,In Shop,300194724,,"",$90.00,$495.00,"$1,520.00","$3,128.00","",1342,3943,"","","","","","","","","","","",
991926095,FL5,09/24/2025,Primary,7902.0,hr,FALSE,,Manual,09/24/2025 10:54:01 AM,09/24/2025 10:54:01 AM,,2013,JLG,G12-55A,,Forklift,Active,160048663,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,Fleetguard FF 63009,AF55021,AF55312,"","","","","","","","","",
991925501,WL3,09/24/2025,Primary,12168.0,hr,FALSE,,Manual,09/24/2025 10:51:28 AM,09/24/2025 10:51:28 AM,,2008,John Deere,544J,,Wheel Loader,Active,DW544JZ619585,,"",$187.00,$748.00,"$3,019.00","$8,738.00","",7750S,"3248, 3977, 3978",600104,"","","","","","","","","","",
991925397,ME9,09/24/2025,Primary,31.0,hr,FALSE,,Manual,09/24/2025 10:50:59 AM,09/24/2025 10:50:59 AM,,2025,Caterpillar,304CRCB,,Mini Excavator,Active,AN406574,,"","","","","","","","","","","","","","","","","","","",
991925322,WL5,09/24/2025,Primary,3558.0,hr,FALSE,,Manual,09/24/2025 10:50:36 AM,09/24/2025 10:50:36 AM,,2011,Caterpillar,289C,,Wheel Loader,Active,CAT0289CVJMP01979,,"",$56.25,$225.00,$875.00,"$2,615.00","",7106,600053,6562,"","","","","","","","","","",
991925123,ST4,09/24/2025,Primary,146972.0,mi,FALSE,,Manual,09/24/2025 10:49:54 AM,09/24/2025 10:49:54 AM,Fleet,2017,Ford,F-450 Super Duty,,Service Truck,Active,1FD0W4HT2HED69098,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","","","","","","","","","","","","","",
991924979,RL8,09/24/2025,Primary,714.0,hr,FALSE,,Manual,09/24/2025 10:49:28 AM,09/24/2025 10:49:28 AM,,2011,HAMM,HD12,,Roller,Active,H2001478,,"","","","","","","","","","","","","","","","","","","",
991924464,DT1,09/24/2025,Primary,324806.0,mi,TRUE,,Manual,09/24/2025 10:47:25 AM,09/24/2025 10:47:25 AM,Fleet,2007,Kenworth,W900,,Dump Truck,Active,1NKWXB0X07R159782,,"",$131.00,$525.00,"$2,090.00","$5,940.00","",1792 - 9 Gal,3412 & 3674,"","","",4070,"","","","","","","",
991923945,EX12,09/24/2025,Primary,5201.0,hr,FALSE,,Manual,09/24/2025 10:45:20 AM,09/24/2025 10:45:20 AM,,2016,Caterpillar,325FL CR,,Excavator,Active,CAT0325FEXAA00419,,"","","","","","","","","","","","","","","","","","","",
991923738,EX12,09/24/2025,Primary,5201.0,hr,FALSE,,Manual,09/24/2025 10:44:20 AM,09/24/2025 10:44:20 AM,,2016,Caterpillar,325FL CR,,Excavator,Active,CAT0325FEXAA00419,,"","","","","","","","","","","","","","","","","","","",
991923644,FL6,09/24/2025,Primary,4491.0,hr,FALSE,,Manual,09/24/2025 10:43:59 AM,09/24/2025 10:43:59 AM,,2010,Skytrak,10054,,Forklift,Active,160039212,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,"3732, 3682","","","","","","","","","","","",
991923597,FL6,09/24/2025,Primary,4491.0,hr,FALSE,,Manual,09/24/2025 10:43:46 AM,09/24/2025 10:43:46 AM,,2010,Skytrak,10054,,Forklift,Active,160039212,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,"3732, 3682","","","","","","","","","","","",
991923435,ME7,09/24/2025,Primary,4860.0,hr,FALSE,,Manual,09/24/2025 10:42:56 AM,09/24/2025 10:42:56 AM,,2018,Caterpillar,305E2 CRCB,,Mini Excavator,Active,0H5M07082,,"",$102.00,$415.00,"$1,680.00","$5,032.00","","",600586 / CAT 363-5819 Incline,9462,9463 / CAT 415-2593,"","","","","","","","","",
991923351,BL7,09/24/2025,Primary,4598.0,hr,FALSE,,Manual,09/24/2025 10:42:32 AM,09/24/2025 10:42:32 AM,,2015,Genie,S-60X,,Boom Lift,Active,S60X15A-29786,,"","","","","","","","","","","","","","","","","","","",
991923200,DT1,09/24/2025,Primary,324806.0,mi,TRUE,,Manual,09/24/2025 10:41:46 AM,09/24/2025 10:41:46 AM,Fleet,2007,Kenworth,W900,,Dump Truck,Active,1NKWXB0X07R159782,,"",$131.00,$525.00,"$2,090.00","$5,940.00","",1792 - 9 Gal,3412 & 3674,"","","",4070,"","","","","","","",
991922753,DT2,09/24/2025,Primary,530670.0,mi,FALSE,,Manual,09/24/2025 10:39:53 AM,09/24/2025 10:39:53 AM,Fleet,2006,Kenworth,T800,,Dump Truck,Active,1NKDXB0X76R138191,,"",$124.00,$497.00,"$1,980.00","$6,270.00","","","","","","","","","","","","","","",
991922434,DT1,09/24/2025,Primary,324806.0,mi,TRUE,,Manual,09/24/2025 10:39:05 AM,09/24/2025 10:39:05 AM,Fleet,2007,Kenworth,W900,,Dump Truck,Active,1NKWXB0X07R159782,,"",$131.00,$525.00,"$2,090.00","$5,940.00","",1792 - 9 Gal,3412 & 3674,"","","",4070,"","","","","","","",
990016754,FL5,09/22/2025,Primary,7237.0,hr,TRUE,,Service Entry #40745296,09/22/2025 10:54:41 AM,09/22/2025 10:54:41 AM,,2013,JLG,G12-55A,,Forklift,Active,160048663,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,Fleetguard FF 63009,AF55021,AF55312,"","","","","","","","","",
990016753,FL5,09/22/2025,Primary,7237.0,hr,TRUE,,Work Order #9,09/22/2025 10:54:41 AM,09/22/2025 10:54:41 AM,,2013,JLG,G12-55A,,Forklift,Active,160048663,,"",$96.00,$550.00,"$1,536.00","$5,376.00","",7182,Fleetguard FF 63009,AF55021,AF55312,"","","","","","","","","",
